Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Biography , series , USA , N/A , English , The life stories of various historical figures and celebrities are told. , N/A , Documentary  Biography , 7.9 , 06 Apr 1987 , N/A , Won 2 Primetime Emmys. Another 22 wins & 43 nominations. , Jack Perkins  Peter Graves , https://m.media-amazon.com/images/M/MV5BMjE1NTAzOTExN15BMl5BanBnXkFtZTcwNjI4OTEyMQ@@._V1_SX300.jpg
Quelli che... il calcio , series , Italy , N/A , Italian , Live sport  comedy and music TV show that announces in real time goal of Italian Soccer Championship. , N/A , Comedy  Music  Sport , 5.1 , 26 Sep 1993 , N/A , 1 win. , Simona Ventura  Massimiliano Giusti  Massimo Caputi  Gene Gnocchi , https://m.media-amazon.com/images/M/MV5BOWU4MTY1Y2EtZjNjZS00YTA1LTkyMTktNGIyZTg5OWQ1YzMyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Paris Hilton Inc.: The Selling of Celebrity , movie , Canada , Cynthia Banks , English , We are drowning in celebrity culture and certainly no tabloid topic has been as big as Paris Hilton. Her incarceration and subsequent release  then re-incarceration and her ultimate release... , N/A , Documentary , 4.2 , 29 Nov 2007 , N/A , N/A , Humphrey Bogart  Marlon Brando  Mika Brzezinski  Richard Burton , https://m.media-amazon.com/images/M/MV5BMjIxODkyMDYxNV5BMl5BanBnXkFtZTgwMTk3NzAxMzE@._V1_SX300.jpg
Shownieuws , series , Netherlands , N/A , Dutch , Daily news show on glitter  glamour and gossip. , N/A , Family , 2.1 , 01 Aug 2003 , N/A , N/A , Patty Brard  Viktor Brand  Henkjan Smits , N/A
The Colbert Report , series , USA , N/A , English , Satirical newscaster Stephen Colbert provides humorous commentary on the big issues going on in the United States and the rest of the world  with his larger-than-life ego and overly-patriotic spirit along with him every step of the way. , N/A , Comedy  News  Talk-Show , 8.4 , 17 Oct 2005 , TV-14 , Won 7 Primetime Emmys. Another 18 wins & 89 nominations. , Stephen Colbert , https://m.media-amazon.com/images/M/MV5BMGZjYzliOWUtOTNiYS00MDI4LTllMGQtYjgxYjRlODI2NDM3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
Fernsehkritik TV , series , Germany , N/A , German , Twice a month Holger Kreymeier is commenting and criticizing the German Television  in which he is showing where television is fooling the audience  where it is cheating on the participants... , N/A , News , 8.5 , 10 Apr 2007 , N/A , N/A , Holger Kreymeier , N/A
51 premis Sant Jordi de cinematografia , movie , Spain , Miguel �ngel Mart�n , Catalan  Spanish , N/A , N/A , N/A , 6.4 , 23 Apr 2007 , N/A , N/A , Elena Anaya  Ivana Baquero  Adriana Barraza  Cate Blanchett , N/A
The 79th Annual Academy Awards , movie , USA , Louis J. Horvitz  Joel Gallen  Errol Morris , English  Italian  Spanish , Films nominated for the annual awards include Babel (2006)  The Departed (2006)  Letters from Iwo Jima (2006)  Little Miss Sunshine (2006)  and The Queen (2006). , N/A , News , 7.2 , 25 Feb 2007 , TV-14 , Won 2 Primetime Emmys. Another 2 wins & 9 nominations. , Ellen DeGeneres  Ben Affleck  Samantha Aisling  Konstantine Anthony , https://m.media-amazon.com/images/M/MV5BNTY3ODA4ODE2MV5BMl5BanBnXkFtZTcwMzk2NTE0MQ@@._V1_SX300.jpg
Penlope  camino a los Oscar , movie , Spain , Gonzalo Cabrera , Spanish , N/A , N/A , Documentary , 5.7 , 12 Feb 2007 , N/A , N/A , Silvia Abascal  Agust�n Almod�var  Pedro Almod�var  Alejandro Amen�bar , N/A
Canada A.M. , series , Canada , N/A , English , N/A , N/A , News , 6.1 , 11 Sep 1972 , N/A , 1 nomination. , Marci Ien  Beverly Thomson  Jeff Hutcheson  Seamus O'Regan , N/A
Amor mo , series , Mexico , N/A , Spanish , N/A , N/A , Comedy  Romance , 7.7 , 25 Oct 2006 , N/A , N/A , Ra�l Araiza  Vanessa Guzm�n  Ricardo Fastlicht  Ver�nica Jaspeado , N/A
Kig Ind TV , series , Denmark , N/A , Danish , N/A , N/A , N/A , N/A , 07 Jan 2007 , N/A , N/A , Jennifer Aniston  Tom Cruise  Cameron Diaz  Katie Holmes , N/A
The Fame Review 2006 , movie , UK , N/A , English , A countdown of the 50 most newsworthy celebrities of 2006  based on their number of appearances in British newspapers over the past year. , N/A , Documentary , N/A , 31 Dec 2006 , N/A , N/A , Fay Ripley  Phil Cornwell  Kate Robbins  Kevin O'Sullivan , N/A
Headlines on Trial , series , Canada , N/A , English , N/A , N/A , Comedy  Music  News , 5.6 , 10 Aug 2006 , N/A , N/A , Trevor Boris  Ron Sparks , N/A
Headline News , series , USA , N/A , English , A half-hour national news program from CNN. , N/A , News , 5.4 , N/A , N/A , 3 wins & 4 nominations. , David Caplan  Adrianna Costa  Alex Quade , https://m.media-amazon.com/images/M/MV5BNTA3YmE4MjEtOWUyNi00OTZmLWFhNjItY2MwZGNmYmFlYjRkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Getaway , series , Australia  New Zealand , N/A , English , The first season looked at only tourism in Australia  including resorts and locations  but by 1993 had expanded to look at international travel and tourism destinations. , N/A , N/A , 5.9 , 14 May 1992 , N/A , 1 win & 11 nominations. , Catriona Rowntree  Ben Dark  Natalie Gruzlewski  Jules Lund , https://m.media-amazon.com/images/M/MV5BNTkxYmFiNmYtZTJjMS00NmExLTk2NTYtNTQwYTI2YjgwOWMzXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Cannes 2006: Crnica de Carlos Boyero , movie , Spain , N/A , Spanish , N/A , N/A , N/A , 5.9 , 30 May 2006 , N/A , N/A , Carlos Boyero  Khalid Abdalla  Pedro Almod�var  Fanny Ardant , https://m.media-amazon.com/images/M/MV5BZTI0ODM5OTctNGYwNi00OWFhLWI0MjEtNWMwM2JkMTc3N2FiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Boffo! Tinseltown's Bombs and Blockbusters , movie , USA , Bill Couturi� , English , Hollywoods biggest talents explore what is the recipe for blockbuster  flops  and how absolute happenstance and controlled luck can make movie magic. , N/A , Documentary , 6.4 , 13 Jun 2006 , N/A , N/A , Peter Bogdanovich  Pierce Brosnan  David Brown  Charles Chaplin , https://m.media-amazon.com/images/M/MV5BMTcyMDAyOTMxNV5BMl5BanBnXkFtZTcwMzgwMzYzMQ@@._V1_SX300.jpg
Saturday Night Live: The Best of Saturday TV Funhouse , movie , USA , Brent Chambers  Dean Lennert  David Lipson  David V. Lovelace  Robert Marianetti  Don McGrath  J.J. Sedelmaier  Robert Smigel  Glen Steinmacher  David Wachtenheim  Michael Wetterhahn  Chel White  David H. Brooks  Stacey Foster  Tom Gianas  Beth McCarthy-Miller  A.D. Miles  James Signorelli  Tom Warburton , English , The Ambiguously Gay Duo host this special edition of Saturday Night Live devoted to 24 installments of Saturday TV Funhouse. In between they slip backstage to find out as much as possible about their favorite cast member  Jimmy Fallon. , N/A , Animation  Comedy , 6.5 , 29 Apr 2006 , TV-14 , N/A , Bill Hader  Stephen Colbert  Steve Carell  Tracy Morgan , https://m.media-amazon.com/images/M/MV5BMTM3OTcxNTMzMF5BMl5BanBnXkFtZTcwMDgyMzc4Mw@@._V1_SX300.jpg
Corazn de... , series , Spain , N/A , Spanish , N/A , N/A , News , 3.9 , 07 Jul 1997 , N/A , 2 nominations. , Anne Igartiburu , https://m.media-amazon.com/images/M/MV5BMTIzYmZkYjYtN2QzZS00YzQyLWFmMGMtY2ZhZjZlNTNlYTRiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Big Fat Quiz of the Year , movie , UK , Mick Thomas , English , N/A , N/A , Comedy  Game-Show , 7.9 , 26 Dec 2005 , N/A , N/A , Jimmy Carr  Rob Brydon  David Mitchell  Sharon Osbourne , https://m.media-amazon.com/images/M/MV5BZTExZTQ4MmYtMWE0MS00MDhhLTg3YTctM2JmZWM3MzllNmJkXkEyXkFqcGdeQXVyMjY0MzgwMTc@._V1_SX300.jpg
Stars on Trial , movie , Canada , N/A , English , It's the ultimate courtroom travesty - MuchMusic style. Watch as our jurors uncover pertinent case information regarding some of the most scandalous and buzz worthy celebrities of 2005. ... , N/A , Comedy  Music , 8.7 , 25 Dec 2005 , N/A , N/A , Ron Sparks  Tim McAuliffe  Trevor Boris  Debra DiGiovanni , N/A
101 Sexiest Celebrity Bodies , movie , USA , N/A , English , N/A , N/A , N/A , 7.3 , 22 Nov 2005 , N/A , N/A , 50 Cent  Jessica Alba  Pamela Anderson  Jennifer Aniston , https://m.media-amazon.com/images/M/MV5BODIyM2EyZjAtNzcwZS00M2Q5LWEwMWQtM2U0ZWY2MDE0MjkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM0NTc2MTE@._V1_SX300.jpg
The Oprah Winfrey Show , series , USA , N/A , English , Oprah Winfrey hosts a live audience talk-show with celebrity guests and discusses daily stories. , N/A , Talk-Show , 5.1 , 07 Jan 1986 , TV-PG , 71 wins & 104 nominations. , Oprah Winfrey , https://m.media-amazon.com/images/M/MV5BMDA0ZDI5MDctMmMxNi00NmVhLTlmN2MtNzIyMzM1YTc3YjBiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
Cinema mil , series , Spain , N/A , Catalan , N/A , N/A , N/A , 7.4 , 16 Jul 2005 , N/A , N/A , Jaume Figueras , N/A
Celebrities Uncensored , series , USA , N/A , English , Even the world's best-known celebrities can have bad days and occasionally they are caught misbehaving on tape. For the first time  look at the footage of celebrities at their worst ... , N/A , Reality-TV , 4.9 , 04 Jun 2003 , N/A , N/A , Michael Blakey  Maria Von Ritchie Lopez  Reggie Benjamin  Dean Cain , https://m.media-amazon.com/images/M/MV5BZDIyZDY4Y2ItYWQ0OS00NTRjLWI2NzAtMGY4MDBhYWU1ZWYxXkEyXkFqcGdeQXVyNjU4OTk5MzQ@._V1_SX300.jpg
101 Biggest Celebrity Oops , movie , USA , N/A , English , N/A , N/A , Documentary  Comedy , 3.4 , 02 Mar 2004 , N/A , N/A , Chad Doreck  Matt Weinhold  Mitch Silpa  Michael Musto , https://m.media-amazon.com/images/M/MV5BOTVmNTNmOTMtOTg2Yy00NmM2LTliNTMtZGQ2YjA3MTNkM2FkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
It's Good to Be... , series , USA , N/A , English , N/A , N/A , Documentary  Biography , 5.9 , N/A , N/A , N/A , Romeo Antonio  Merle Ginsberg  Kathy Hilton  Rick Hilton , N/A
The Another World Reunion , movie , USA , Manny Rodriguez , English , N/A , N/A , Talk-Show , 8.0 , 23 Oct 2003 , N/A , 1 nomination. , John Aprea  Barbara Berjer  Kale Browne  Jensen Buchanan , N/A
Shirtless: Hollywood's Sexiest Men , movie , USA , Elizabeth Meeker , English , This documentary  shown on the American Movie Classics (AMC) cable channel  is a survey of Hollywood's leading men from silent film star 'Rudolph Valentino' to today's young stars  such as ... , N/A , Documentary , 3.4 , 04 Jun 2002 , N/A , N/A , Sela Ward  Casper Van Dien , N/A
Ultimate Fights from the Movies , movie , USA , N/A , English , In their second film compilation following their 'Boogeymen:The Killer Compilation' series  FlixMix takes you into the history of action movies from Hollywood to Hong Kong cinema that spans... , N/A , Documentary , 6.1 , 16 Apr 2002 , Unrated , N/A , Rab Affleck  Marc Akerstream  Ian Bannen  Andy Beckwith , https://m.media-amazon.com/images/M/MV5BMjE0OTcxNTg3MV5BMl5BanBnXkFtZTcwMDA1NzkxMQ@@._V1_SX300.jpg
E! True Hollywood Story , series , USA , N/A , English , A documentary about celebrities lives before and after being famous. , N/A , Documentary  Biography , 6.6 , N/A , N/A , 5 wins & 4 nominations. , Phil Crowley , https://m.media-amazon.com/images/M/MV5BMzM3YjgwNGMtNTE1OC00OTM0LWI3MGYtNzAzZjRhN2NmMmU0XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Gomorron , series , Sweden , N/A , Swedish , As the title suggests "Gomorron" suggests this is a morning news and interview show  similar to Good Morning America. , N/A , News , 4.2 , 14 Sep 1992 , N/A , N/A , Tilde De Paula  Jenny �stergren  Steffo T�rnqvist  Peter Jihde , https://m.media-amazon.com/images/M/MV5BMDE2MmI4MmMtMGQ0Ni00OGEzLTg5ODEtNmY2ZTViMjc3NzUwXkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_SX300.jpg
Interview With the Vampire: In the Shadow of the Vampire , movie , USA , J.M. Kenny , English , A documentary about the making of Interview With the Vampire. , N/A , Documentary  Short , N/A , 29 Apr 2001 , N/A , N/A , Antonio Banderas  Tom Cruise  Kirsten Dunst  Neil Jordan , N/A
American Arts & Culture Presents John Horatio Malkovich 'Dance of Despair & Disillusionment' , movie , USA , N/A , English , N/A , N/A , Comedy  Short , 6.8 , N/A , N/A , N/A , N/A , N/A
Hollywood Couples , series , USA , N/A , English , 25 Hollywood love stories  including the romances of Clark Gable and Carole Lombard  Rita Hayworth and Orson Welles  Laurence Olivier and Vivien Leigh  Humphrey Bogart and Lauren Bacall  ... , N/A , Documentary , 6.0 , 15 Jan 2006 , N/A , N/A , Michael B. Druxman , https://ia.media-imdb.com/images/M/MV5BNThiNmYxOTEtMWYzMi00ZmI3LTg0MzUtOGNlZTdiMDQ2ODlhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
Split Screen , series , USA , N/A , English , Split Screen is an irreverent  sly  magazine format show which looks at the tremendous diversity within the world of independent filmmaking in the United States. Created  written and hosted... , N/A , N/A , 4.5 , 10 Mar 1997 , N/A , N/A , Brian Flemming  John Pierson  Anthony Barounis , https://m.media-amazon.com/images/M/MV5BMTkwOTU5NjQ3Ml5BMl5BanBnXkFtZTcwNTA4ODEyMQ@@._V1_SX300.jpg
Celebrity First Loves , movie , USA , Phil Olsman , English , N/A , N/A , Biography , N/A , N/A , N/A , N/A , Fabio  Teri Garr  Brian Austin Green  Wayne Gretzky , https://m.media-amazon.com/images/M/MV5BN2Y3MWZkNGMtODgzZi00MDg2LWIzODctMjhiYWZmMzAxN2MxXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Weddings of a Lifetime , movie , USA , Kathleen Murtha , English , N/A , N/A , N/A , 6.4 , N/A , N/A , N/A , Jennifer Aniston  Richard Burton  John Callahan  Mia Farrow , N/A
Joe Bob's Drive-In Theater , series , USA , N/A , English , Host Joe Bob Briggs hosts B-grade flicks on the movie channel  giving background information about each one. , N/A , Action  Adventure  Comedy  Fantasy  Horror  Sci-Fi  Thriller  Western , 8.0 , 01 Sep 1987 , UNRATED , N/A , John Bloom , https://m.media-amazon.com/images/M/MV5BN2U5N2IwYzQtOTAwYy00NzUwLWFhNjYtZTU4Y2E0MzczZTA5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
